id,year,fall,name,name_type,mass,latitude,longitude,type
22766,1921-01-01T00:00:00.000,Fell,Rose City,Valid,10600,44.516670,-83.950000,Point
22773,1876-01-01T00:00:00.000,Fell,Rowton,Valid,3500,52.766670,-2.516670,Point
22780,1976-01-01T00:00:00.000,Fell,Ruhobobo,Valid,465.5,-1.450000,29.833330,Point
22782,1934-01-01T00:00:00.000,Fell,Rumuruti,Valid,67,0.266670,36.533330,Point
22783,1949-01-01T00:00:00.000,Fell,Rupota,Valid,6000,-10.266670,38.766670,Point
22791,1914-01-01T00:00:00.000,Fell,Ryechki,Valid,13000,51.133330,34.500000,Point
22792,1855-01-01T00:00:00.000,Fell,Sabetmahet,Valid,1250,27.433330,82.083330,Point
22793,1999-01-01T00:00:00.000,Fell,Sabrum,Valid,478,23.083330,91.666670,Point
22796,1636-01-01T00:00:00.000,Fell,Sagan,Valid,,51.533330,14.883330,Point
23101,1914-01-01T00:00:00.000,Fell,Saint-Sauveur,Valid,14000,43.733330,1.383330,Point
23102,1966-01-01T00:00:00.000,Fell,Saint-Séverin,Valid,271000,45.300000,0.233330,Point
23103,1913-01-01T00:00:00.000,Fell,Sakauchi,Valid,4180,35.666670,136.300000,Point
23107,1981-01-01T00:00:00.000,Fell,Salem,Valid,61.4,44.979170,-122.969440,Point
23111,1798-01-01T00:00:00.000,Fell,Salles,Valid,9000,46.050000,4.633330,Point
23114,1985-01-01T00:00:00.000,Fell,Salzwedel,Valid,43,52.750000,11.050000,Point
23115,1921-01-01T00:00:00.000,Fell,Samelia,Valid,2462,25.666670,74.866670,Point
23128,1973-01-01T00:00:00.000,Fell,San Juan Capistrano,Valid,56,33.484720,-117.662500,Point
31315,2002-01-01T00:00:00.000,Fell,San Michele,Valid,237,43.666670,13.000000,Point
23130,1956-01-01T00:00:00.000,Fell,San Pedro de Quiles,Valid,282,-31.016670,-71.400000,Point
34063,1968-01-01T00:00:00.000,Fell,San Pedro Jacuaro,Valid,460,19.766670,-100.650000,Point
23161,1873-01-01T00:00:00.000,Fell,Santa Barbara,Valid,400,-29.200000,-51.866670,Point
23164,1939-01-01T00:00:00.000,Fell,Santa Cruz,Valid,60,24.166670,-99.333330,Point
23165,1924-01-01T00:00:00.000,Fell,Santa Isabel,Valid,5500,-33.900000,-61.700000,Point
50909,2008-01-01T00:00:00.000,Fell,Santa Lucia (2008),Valid,4000,-31.535556,-68.489444,Point
23171,1962-01-01T00:00:00.000,Fell,São Jose do Rio Preto,Valid,927,-20.810000,-49.380560,Point
23176,1918-01-01T00:00:00.000,Fell,Saratov,Valid,200000,52.550000,46.550000,Point
23187,1688-01-01T00:00:00.000,Fell,Sasagase,Valid,695,34.716670,137.783330,Point
23188,1868-01-01T00:00:00.000,Fell,Sauguis,Valid,4000,43.150000,-0.850000,Point
23190,1894-01-01T00:00:00.000,Fell,Savtschenskoje,Valid,2500,47.216670,29.866670,Point
23192,1986-01-01T00:00:00.000,Fell,Sayama,Valid,430,35.866670,139.400000,Point
23455,1934-01-01T00:00:00.000,Fell,Sazovice,Valid,412,49.233330,17.566670,Point
23457,1715-01-01T00:00:00.000,Fell,Schellin,Valid,7000,53.350000,15.050000,Point
23458,1968-01-01T00:00:00.000,Fell,Schenectady,Valid,283.3,42.860830,-73.950280,Point
23460,1846-01-01T00:00:00.000,Fell,Schönenberg,Valid,8000,48.116670,10.466670,Point
23472,1871-01-01T00:00:00.000,Fell,Searsmont,Valid,5400,44.366670,-69.200000,Point
23473,1917-01-01T00:00:00.000,Fell,Sediköy,Valid,240,38.300000,27.133330,Point
23476,1853-01-01T00:00:00.000,Fell,Segowlie,Valid,6930,26.750000,84.783330,Point
23481,1939-01-01T00:00:00.000,Fell,Selakopi,Valid,1590,-7.233330,107.333330,Point
23483,1947-01-01T00:00:00.000,Fell,Seldebourak,Valid,150,22.833330,4.983330,Point
23487,1940-01-01T00:00:00.000,Fell,Semarkona,Valid,691,22.250000,79.000000,Point
23495,1773-01-01T00:00:00.000,Fell,Sena,Valid,4000,41.716670,-0.050000,Point
23496,1993-01-01T00:00:00.000,Fell,Senboku,Valid,866,39.438330,140.511670,Point
23500,1966-01-01T00:00:00.000,Fell,Seoni,Valid,20000,21.683890,79.500830,Point
23501,1818-01-01T00:00:00.000,Fell,Seres,Valid,8500,41.050000,23.566670,Point
23502,1923-01-01T00:00:00.000,Fell,Serra de Magé,Valid,1800,-8.383330,-36.766670,Point
23504,1908-01-01T00:00:00.000,Fell,Sete Lagoas,Valid,350,-19.466670,-44.216670,Point
23508,1862-01-01T00:00:00.000,Fell,Sevilla,Valid,180,37.416670,-6.000000,Point
23509,1874-01-01T00:00:00.000,Fell,Sevrukovo,Valid,101000,50.616670,36.600000,Point
23512,1989-01-01T00:00:00.000,Fell,Sfax,Valid,7000,34.750000,10.716670,Point
23521,1850-01-01T00:00:00.000,Fell,Shalka,Valid,4000,23.100000,87.300000,Point
23525,1921-01-01T00:00:00.000,Fell,Sharps,Valid,1265,37.833330,-76.700000,Point
23529,1904-01-01T00:00:00.000,Fell,Shelburne,Valid,18600,44.050000,-80.166670,Point
23530,1865-01-01T00:00:00.000,Fell,Shergotty,Valid,5000,24.550000,84.833330,Point
23531,1976-01-01T00:00:00.000,Fell,Sheyang,Valid,605,33.650000,120.066670,Point
23534,1921-01-01T00:00:00.000,Fell,Shikarpur,Valid,3679.7,25.850000,87.577500,Point
23582,1971-01-01T00:00:00.000,Fell,Shuangyang,Valid,3900,43.500000,125.666670,Point
23583,1912-01-01T00:00:00.000,Fell,Shupiyan,Valid,5000,33.716670,74.833330,Point
23584,1863-01-01T00:00:00.000,Fell,Shytal,Valid,3200,24.333330,90.166670,Point
23586,1794-01-01T00:00:00.000,Fell,Siena,Valid,3700,43.116670,11.600000,Point
23593,1947-01-01T00:00:00.000,Fell,Sikhote-Alin,Valid,23000000,46.160000,134.653330,Point
23594,1995-01-01T00:00:00.000,Fell,Silao,Valid,1710,20.933330,-101.383330,Point
55584,1917-01-01T00:00:00.000,Fell,Silistra,Valid,0.15,44.116670,27.266670,Point
23603,1920-01-01T00:00:00.000,Fell,Simmern,Valid,1222,49.983330,7.533330,Point
23606,1916-01-01T00:00:00.000,Fell,Sinai,Valid,1455,30.900000,32.483330,Point
23611,1901-01-01T00:00:00.000,Fell,Sindhri,Valid,8400,26.216670,69.550000,Point
23613,1956-01-01T00:00:00.000,Fell,Sinnai,Valid,2000,39.300000,9.200000,Point
23614,1933-01-01T00:00:00.000,Fell,Sioux County,Valid,4100,42.583330,-103.666670,Point
23616,1875-01-01T00:00:00.000,Fell,Sitathali,Valid,1600,20.916670,82.583330,Point
23617,1989-01-01T00:00:00.000,Fell,Sivas,Valid,40000,39.824670,36.135830,Point
23619,1989-01-01T00:00:00.000,Fell,Sixiangkou,Valid,630,32.433330,119.866670,Point
23621,1848-01-01T00:00:00.000,Fell,Ski,Valid,850,59.733330,10.866670,Point
23626,1868-01-01T00:00:00.000,Fell,Slavetic,Valid,1708,45.683330,15.600000,Point
23645,1818-01-01T00:00:00.000,Fell,Slobodka,Valid,2750,55.000000,35.000000,Point
23660,1960-01-01T00:00:00.000,Fell,Soheria,Valid,72.900000000000006,27.133330,84.066670,Point
23661,1877-01-01T00:00:00.000,Fell,Soko-Banja,Valid,80000,43.666670,21.866670,Point
23663,1860-01-01T00:00:00.000,Fell,Sologne,Valid,54,47.366670,1.733330,Point
53829,2011-01-01T00:00:00.000,Fell,Sołtmany,Valid,1066,54.008830,22.005000,Point
23667,1866-01-01T00:00:00.000,Fell,Sone,Valid,17100,35.166670,135.333330,Point
23668,1993-01-01T00:00:00.000,Fell,Songyuan,Valid,36900,45.250000,125.000000,Point
23670,1927-01-01T00:00:00.000,Fell,Sopot,Valid,958,44.416670,23.500000,Point
23671,1945-01-01T00:00:00.000,Fell,Soroti,Valid,2050,1.700000,33.633330,Point
23081,1883-01-01T00:00:00.000,Fell,St. Caprais-de-Quinsac,Valid,360,44.750000,0.050000,Point
23082,1841-01-01T00:00:00.000,Fell,St. Christophe-la-Chartreuse,Valid,5500,46.950000,-1.500000,Point
23083,1855-01-01T00:00:00.000,Fell,St. Denis Westrem,Valid,700,51.050000,3.750000,Point
23087,1890-01-01T00:00:00.000,Fell,St. Germain-du-Pinel,Valid,4000,48.016670,-1.150000,Point
23089,1950-01-01T00:00:00.000,Fell,St. Louis,Valid,1000,38.700000,-90.233330,Point
23090,1903-01-01T00:00:00.000,Fell,St. Mark's,Valid,13780,-32.016670,27.416670,Point
23091,1919-01-01T00:00:00.000,Fell,St. Mary's County,Valid,24.3,38.166670,-76.383330,Point
23092,1866-01-01T00:00:00.000,Fell,St. Mesmin,Valid,8300,48.450000,3.933330,Point
23093,1910-01-01T00:00:00.000,Fell,St. Michel,Valid,17000,61.650000,27.200000,Point
23097,1959-01-01T00:00:00.000,Fell,St.-Chinian,Valid,134.30000000000001,43.433330,2.950000,Point
23712,1876-01-01T00:00:00.000,Fell,Ställdalen,Valid,34000,59.933330,14.950000,Point
23713,1808-01-01T00:00:00.000,Fell,Stannern,Valid,52000,49.283330,15.566670,Point
23717,1857-01-01T00:00:00.000,Fell,Stavropol,Valid,1500,45.050000,41.983330,Point
23099,1962-01-01T00:00:00.000,Fell,Ste. Marguerite,Valid,4960,50.766670,3.000000,Point
23724,1990-01-01T00:00:00.000,Fell,Sterlitamak,Valid,325000,53.666670,55.983330,Point
23726,1647-01-01T00:00:00.000,Fell,Stolzenau,Valid,,52.533330,9.050000,Point
23728,1974-01-01T00:00:00.000,Fell,Stratford,Valid,50,41.200000,-73.133330,Point
23729,1917-01-01T00:00:00.000,Fell,Strathmore,Valid,13400,56.583330,-3.250000,Point
23732,1623-01-01T00:00:00.000,Fell,Stretchleigh,Valid,10400,50.383330,-3.950000,Point
23733,1994-01-01T00:00:00.000,Fell,St-Robert,Valid,25400,45.968610,-72.978060,Point
23736,1924-01-01T00:00:00.000,Fell,Success,Valid,3500,36.483330,-90.666670,Point
23737,1969-01-01T00:00:00.000,Fell,Suchy Dul,Valid,815.3,50.538060,16.263330,Point
23738,1986-01-01T00:00:00.000,Fell,Suizhou,Valid,260000,31.616670,113.466670,Point
48951,2008-01-01T00:00:00.000,Fell,Sulagiri,Valid,110000,12.666670,78.033330,Point
23741,1916-01-01T00:00:00.000,Fell,Sultanpur,Valid,1710.5,25.933330,84.283330,Point
23745,1935-01-01T00:00:00.000,Fell,Sungach,Valid,637,44.866670,133.166670,Point
23760,1865-01-01T00:00:00.000,Fell,Supuhee,Valid,7235,26.716670,84.216670,Point
55529,2012-01-01T00:00:00.000,Fell,Sutter's Mill,Valid,992.5,38.803890,-120.908060,Point
23773,1954-01-01T00:00:00.000,Fell,Sylacauga,Valid,5560,33.188360,-86.294500,Point
23776,1753-01-01T00:00:00.000,Fell,Tabor,Valid,7540,49.400000,14.650000,Point
23778,1867-01-01T00:00:00.000,Fell,Tadjera,Valid,9000,36.183330,5.416670,Point
23782,2000-01-01T00:00:00.000,Fell,Tagish Lake,Valid,10000,59.704440,-134.201390,Point
23784,1991-01-01T00:00:00.000,Fell,Tahara,Valid,1000,34.720000,137.305000,Point
23789,1880-01-01T00:00:00.000,Fell,Takenouchi,Valid,720,35.383330,134.900000,Point
23791,1995-01-01T00:00:00.000,Fell,Talampaya,Valid,1421,,,
23795,1975-01-01T00:00:00.000,Fell,Tambakwatu,Valid,10500,-7.750000,112.766670,Point
48691,2008-01-01T00:00:00.000,Fell,Tamdakht,Valid,100000,31.163330,-7.015000,Point
23801,1918-01-01T00:00:00.000,Fell,Tané,Valid,905,35.433330,136.233330,Point
23873,1965-01-01T00:00:00.000,Fell,Taonan,Valid,3850,45.400000,122.900000,Point
23884,1931-01-01T00:00:00.000,Fell,Tatahouine,Valid,12000,32.950000,10.416670,Point
23885,1967-01-01T00:00:00.000,Fell,Tathlith,Valid,2500,19.383330,43.733330,Point
23887,1929-01-01T00:00:00.000,Fell,Tauk,Valid,6000,35.133330,44.450000,Point
23888,1937-01-01T00:00:00.000,Fell,Tauti,Valid,21000,46.716670,23.500000,Point
23897,1879-01-01T00:00:00.000,Fell,Tenham,Valid,160000,-25.733330,142.950000,Point
23898,1872-01-01T00:00:00.000,Fell,Tennasilm,Valid,28500,58.033330,26.950000,Point
23908,1950-01-01T00:00:00.000,Fell,Thal,Valid,342,33.400000,70.600000,Point
54493,2011-01-01T00:00:00.000,Fell,Thika,Valid,14200,-1.002780,37.150280,Point
23976,2002-01-01T00:00:00.000,Fell,Thuathe,Valid,45300,-29.333330,27.583330,Point
23984,1986-01-01T00:00:00.000,Fell,Tianzhang,Valid,2232,32.946670,118.990000,Point
23989,1878-01-01T00:00:00.000,Fell,Tieschitz,Valid,28000,49.600000,17.116670,Point
23998,1927-01-01T00:00:00.000,Fell,Tilden,Valid,74800,38.200000,-89.683330,Point
23999,1970-01-01T00:00:00.000,Fell,Tillaberi,Valid,3000,14.250000,1.533330,Point
24004,1807-01-01T00:00:00.000,Fell,Timochin,Valid,65500,54.500000,35.200000,Point
24009,1934-01-01T00:00:00.000,Fell,Tirupati,Valid,230,13.633330,79.416670,Point
54823,2011-01-01T00:00:00.000,Fell,Tissint,Valid,7000,29.481950,-7.611230,Point
24011,1869-01-01T00:00:00.000,Fell,Tjabe,Valid,20000,-7.083330,111.533330,Point
24012,1922-01-01T00:00:00.000,Fell,Tjerebon,Valid,16500,-6.666670,106.583330,Point
24019,1905-01-01T00:00:00.000,Fell,Tomakovka,Valid,600,47.850000,34.766670,Point
